state_name,district_name,crop_year,season,crop,area_,production_
Assam,CHIRANG,2005,Rabi,Gram,21.0,10
Assam,CHIRANG,2005,Rabi,Linseed,247.0,103
Assam,CHIRANG,2005,Rabi,Masoor,1043.0,576
Assam,CHIRANG,2005,Rabi,Moong(Green Gram),156.0,64
Assam,CHIRANG,2005,Rabi,Other  Rabi pulses,2761.0,1505
Assam,CHIRANG,2005,Rabi,Peas & beans (Pulses),313.0,232
Assam,CHIRANG,2005,Rabi,Rapeseed &Mustard,7534.0,3933
Assam,CHIRANG,2005,Rabi,Urad,777.0,264
Assam,CHIRANG,2005,Rabi,Wheat,1577.0,1823
Assam,CHIRANG,2005,Summer,Rice,3438.0,5583
Assam,CHIRANG,2005,Whole Year,Banana,527.0,6382
Assam,CHIRANG,2005,Whole Year,Dry chillies,431.0,275
Assam,CHIRANG,2005,Whole Year,Onion,81.0,162
Assam,CHIRANG,2005,Whole Year,Potato,1789.0,11299
Assam,CHIRANG,2005,Whole Year,Sugarcane,95.0,3533
Assam,CHIRANG,2005,Whole Year,Sweet potato,136.0,408
Assam,CHIRANG,2005,Whole Year,Tapioca,130.0,556
Assam,CHIRANG,2005,Whole Year,Tobacco,37.0,19
Assam,CHIRANG,2005,Whole Year,Turmeric,313.0,183
Assam,CHIRANG,2005,Winter,Rice,29259.0,35506
Assam,CHIRANG,2006,Autumn,Rice,15038.0,13303
Assam,CHIRANG,2006,Kharif,Arhar/Tur,160.0,133
Assam,CHIRANG,2006,Kharif,Castor seed,26.0,11
Assam,CHIRANG,2006,Kharif,Cotton(lint),3.0,1
Assam,CHIRANG,2006,Kharif,Jute,1209.0,11714
Assam,CHIRANG,2006,Kharif,Maize,442.0,269
Assam,CHIRANG,2006,Kharif,Mesta,215.0,1347
Assam,CHIRANG,2006,Kharif,Niger seed,267.0,134
Assam,CHIRANG,2006,Kharif,Sesamum,389.0,176
Assam,CHIRANG,2006,Kharif,Small millets,275.0,133
Assam,CHIRANG,2006,Rabi,Gram,19.0,9
Assam,CHIRANG,2006,Rabi,Linseed,244.0,102
Assam,CHIRANG,2006,Rabi,Masoor,1258.0,694
Assam,CHIRANG,2006,Rabi,Moong(Green Gram),94.0,39
Assam,CHIRANG,2006,Rabi,Other  Rabi pulses,534.0,261
Assam,CHIRANG,2006,Rabi,Peas & beans (Pulses),348.0,258
Assam,CHIRANG,2006,Rabi,Rapeseed &Mustard,10257.0,4985
Assam,CHIRANG,2006,Rabi,Urad,958.0,492
Assam,CHIRANG,2006,Rabi,Wheat,1814.0,2053
Assam,CHIRANG,2006,Summer,Rice,3757.0,7578
Assam,CHIRANG,2006,Whole Year,Arecanut,2008.0,1541
Assam,CHIRANG,2006,Whole Year,Banana,525.0,6347
Assam,CHIRANG,2006,Whole Year,Coconut,303.0,2313000
Assam,CHIRANG,2006,Whole Year,Dry chillies,501.0,319
Assam,CHIRANG,2006,Whole Year,Onion,140.0,280
Assam,CHIRANG,2006,Whole Year,Potato,2214.0,14376
Assam,CHIRANG,2006,Whole Year,Sugarcane,74.0,2933
Assam,CHIRANG,2006,Whole Year,Sweet potato,139.0,417
Assam,CHIRANG,2006,Whole Year,Tapioca,310.0,1313
Assam,CHIRANG,2006,Whole Year,Tobacco,38.0,19
Assam,CHIRANG,2006,Whole Year,Turmeric,331.0,194
Assam,CHIRANG,2006,Winter,Rice,32687.0,42532
Assam,CHIRANG,2007,Autumn,Rice,15899.0,12476
Assam,CHIRANG,2007,Kharif,Arhar/Tur,119.0,99
Assam,CHIRANG,2007,Kharif,Castor seed,16.0,7
Assam,CHIRANG,2007,Kharif,Cotton(lint),3.0,1
Assam,CHIRANG,2007,Kharif,Jute,1385.0,14389
Assam,CHIRANG,2007,Kharif,Maize,329.0,200
Assam,CHIRANG,2007,Kharif,Mesta,209.0,1324
Assam,CHIRANG,2007,Kharif,Niger seed,191.0,96
Assam,CHIRANG,2007,Kharif,Sesamum,428.0,213
Assam,CHIRANG,2007,Kharif,Small millets,132.0,62
Assam,CHIRANG,2007,Rabi,Gram,15.0,7
Assam,CHIRANG,2007,Rabi,Linseed,247.0,105
Assam,CHIRANG,2007,Rabi,Masoor,1462.0,788
Assam,CHIRANG,2007,Rabi,Moong(Green Gram),110.0,45
Assam,CHIRANG,2007,Rabi,Other  Rabi pulses,703.0,342
Assam,CHIRANG,2007,Rabi,Peas & beans (Pulses),352.0,268
Assam,CHIRANG,2007,Rabi,Rapeseed &Mustard,10943.0,6072
Assam,CHIRANG,2007,Rabi,Urad,747.0,553
Assam,CHIRANG,2007,Rabi,Wheat,1316.0,2203
Assam,CHIRANG,2007,Summer,Rice,3182.0,5118
Assam,CHIRANG,2007,Whole Year,Arecanut,2207.0,1865
Assam,CHIRANG,2007,Whole Year,Banana,532.0,6440
Assam,CHIRANG,2007,Whole Year,Black pepper,15.0,22
Assam,CHIRANG,2007,Whole Year,Coconut,341.0,2648000
Assam,CHIRANG,2007,Whole Year,Dry chillies,460.0,293
Assam,CHIRANG,2007,Whole Year,Dry ginger,153.0,1065
Assam,CHIRANG,2007,Whole Year,Onion,145.0,290
Assam,CHIRANG,2007,Whole Year,Potato,1804.0,16412
Assam,CHIRANG,2007,Whole Year,Sugarcane,52.0,1980
Assam,CHIRANG,2007,Whole Year,Sweet potato,130.0,390
Assam,CHIRANG,2007,Whole Year,Tapioca,310.0,1315
Assam,CHIRANG,2007,Whole Year,Tobacco,37.0,18
Assam,CHIRANG,2007,Whole Year,Turmeric,340.0,200
Assam,CHIRANG,2007,Winter,Rice,34552.0,34188
Assam,CHIRANG,2008,Autumn,Rice,14608.0,8786
Assam,CHIRANG,2008,Kharif,Arhar/Tur,128.0,107
Assam,CHIRANG,2008,Kharif,Castor seed,14.0,4
Assam,CHIRANG,2008,Kharif,Cotton(lint),2.0,1
Assam,CHIRANG,2008,Kharif,Jute,1081.0,10879
Assam,CHIRANG,2008,Kharif,Maize,418.0,254
Assam,CHIRANG,2008,Kharif,Mesta,280.0,1600
Assam,CHIRANG,2008,Kharif,Niger seed,1013.0,507
Assam,CHIRANG,2008,Kharif,Sesamum,522.0,207
Assam,CHIRANG,2008,Kharif,Small millets,126.0,64
Assam,CHIRANG,2008,Rabi,Blackgram,727.0,430
Assam,CHIRANG,2008,Rabi,Gram,15.0,7
Assam,CHIRANG,2008,Rabi,Linseed,238.0,107
Assam,CHIRANG,2008,Rabi,Masoor,1364.0,662
Assam,CHIRANG,2008,Rabi,Moong(Green Gram),118.0,48
Assam,CHIRANG,2008,Rabi,Peas & beans (Pulses),365.0,273
Assam,CHIRANG,2008,Rabi,Rapeseed &Mustard,11056.0,7976
Assam,CHIRANG,2008,Rabi,Urad,727.0,430
Assam,CHIRANG,2008,Rabi,Wheat,1706.0,2044
Assam,CHIRANG,2008,Summer,Rice,3419.0,4668
Assam,CHIRANG,2008,Whole Year,Arecanut,2260.0,2451
Assam,CHIRANG,2008,Whole Year,Banana,571.0,7509
Assam,CHIRANG,2008,Whole Year,Black pepper,14.0,27
Assam,CHIRANG,2008,Whole Year,Coconut,359.0,3367000
Assam,CHIRANG,2008,Whole Year,Dry chillies,514.0,327
Assam,CHIRANG,2008,Whole Year,Dry ginger,273.0,1901
Assam,CHIRANG,2008,Whole Year,Onion,190.0,381
Assam,CHIRANG,2008,Whole Year,Potato,1950.0,15520
Assam,CHIRANG,2008,Whole Year,Sugarcane,61.0,2342
Assam,CHIRANG,2008,Whole Year,Sweet potato,118.0,354
Assam,CHIRANG,2008,Whole Year,Tapioca,333.0,1490
Assam,CHIRANG,2008,Whole Year,Tobacco,38.0,20
Assam,CHIRANG,2008,Whole Year,Turmeric,369.0,216
Assam,CHIRANG,2008,Winter,Rice,33354.0,35693
Assam,CHIRANG,2009,Autumn,Rice,14635.0,12473
Assam,CHIRANG,2009,Kharif,Arhar/Tur,137.0,114
Assam,CHIRANG,2009,Kharif,Castor seed,19.0,7
Assam,CHIRANG,2009,Kharif,Cotton(lint),2.0,1
Assam,CHIRANG,2009,Kharif,Jute,1101.0,11013
Assam,CHIRANG,2009,Kharif,Maize,406.0,247
Assam,CHIRANG,2009,Kharif,Mesta,176.0,1075
Assam,CHIRANG,2009,Kharif,Niger seed,490.0,249
Assam,CHIRANG,2009,Kharif,Sesamum,446.0,200
Assam,CHIRANG,2009,Kharif,Small millets,178.0,87
Assam,CHIRANG,2009,Rabi,Banana,578.0,7196
Assam,CHIRANG,2009,Rabi,Gram,16.0,8
Assam,CHIRANG,2009,Rabi,Linseed,343.0,148
Assam,CHIRANG,2009,Rabi,Masoor,1361.0,715
Assam,CHIRANG,2009,Rabi,Moong(Green Gram),145.0,59
Assam,CHIRANG,2009,Rabi,Peas & beans (Pulses),355.0,266
Assam,CHIRANG,2009,Rabi,Rapeseed &Mustard,10752.0,4730
Assam,CHIRANG,2009,Rabi,Urad,1064.0,286
Assam,CHIRANG,2009,Rabi,Wheat,1748.0,2426
Assam,CHIRANG,2009,Summer,Rice,3453.0,4995
Assam,CHIRANG,2009,Whole Year,Arecanut,2588.0,2496
Assam,CHIRANG,2009,Whole Year,Banana,578.0,7196
Assam,CHIRANG,2009,Whole Year,Black pepper,15.0,25
Assam,CHIRANG,2009,Whole Year,Coconut,323.0,2964000
Assam,CHIRANG,2009,Whole Year,Dry chillies,492.0,313
Assam,CHIRANG,2009,Whole Year,Dry ginger,213.0,1483
Assam,CHIRANG,2009,Whole Year,Onion,158.0,316
Assam,CHIRANG,2009,Whole Year,Potato,2080.0,18110
Assam,CHIRANG,2009,Whole Year,Sugarcane,62.0,2425
Assam,CHIRANG,2009,Whole Year,Sweet potato,129.0,387
Assam,CHIRANG,2009,Whole Year,Tapioca,331.0,1429
Assam,CHIRANG,2009,Whole Year,Tobacco,38.0,19
Assam,CHIRANG,2009,Whole Year,Turmeric,347.0,203
Assam,CHIRANG,2009,Winter,Rice,33708.0,52037
Assam,CHIRANG,2010,Autumn,Rice,15372.0,15765
Assam,CHIRANG,2010,Kharif,Arhar/Tur,329.0,274
Assam,CHIRANG,2010,Kharif,Castor seed,6.0,2
Assam,CHIRANG,2010,Kharif,Jute,1416.0,13329
Assam,CHIRANG,2010,Kharif,Maize,478.0,291
Assam,CHIRANG,2010,Kharif,Mesta,204.0,1376
Assam,CHIRANG,2010,Kharif,Niger seed,371.0,192
Assam,CHIRANG,2010,Kharif,Sesamum,383.0,171
Assam,CHIRANG,2010,Kharif,Small millets,61.0,28
Assam,CHIRANG,2010,Rabi,Arecanut,2588.0,2496
Assam,CHIRANG,2010,Rabi,Banana,418.0,5258
Assam,CHIRANG,2010,Rabi,Gram,213.0,100
Assam,CHIRANG,2010,Rabi,Linseed,227.0,100
Assam,CHIRANG,2010,Rabi,Masoor,1382.0,714
Assam,CHIRANG,2010,Rabi,Moong(Green Gram),143.0,58
Assam,CHIRANG,2010,Rabi,Peas & beans (Pulses),317.0,242
Assam,CHIRANG,2010,Rabi,Rapeseed &Mustard,8557.0,3438
Assam,CHIRANG,2010,Rabi,Urad,806.0,377
Assam,CHIRANG,2010,Rabi,Wheat,1064.0,1755
Assam,CHIRANG,2010,Summer,Rice,1713.0,4240
Assam,CHIRANG,2010,Whole Year,Banana,418.0,5258
Assam,CHIRANG,2010,Whole Year,Black pepper,12.0,20
Assam,CHIRANG,2010,Whole Year,Coconut,323.0,2964000
Assam,CHIRANG,2010,Whole Year,Dry chillies,540.0,344
Assam,CHIRANG,2010,Whole Year,Dry ginger,391.0,2722
Assam,CHIRANG,2010,Whole Year,Onion,195.0,390
Assam,CHIRANG,2010,Whole Year,Potato,2287.0,17200
Assam,CHIRANG,2010,Whole Year,Sugarcane,92.0,3330
Assam,CHIRANG,2010,Whole Year,Sweet potato,130.0,390
Assam,CHIRANG,2010,Whole Year,Tapioca,773.0,3361
Assam,CHIRANG,2010,Whole Year,Tobacco,50.0,26
Assam,CHIRANG,2010,Whole Year,Turmeric,468.0,274
Assam,CHIRANG,2010,Winter,Rice,35740.0,57482
Assam,CHIRANG,2011,Autumn,Paddy,15177.0,17161
Assam,CHIRANG,2011,Autumn,Rice,15177.0,17161
Assam,CHIRANG,2011,Kharif,Arhar/Tur,281.0,246
Assam,CHIRANG,2011,Kharif,Castor seed,13.0,7
Assam,CHIRANG,2011,Kharif,Cotton(lint),7.0,3
Assam,CHIRANG,2011,Kharif,Jute,1041.0,9749
Assam,CHIRANG,2011,Kharif,Maize,356.0,250
Assam,CHIRANG,2011,Kharif,Mesta,228.0,1119
Assam,CHIRANG,2011,Kharif,Niger seed,625.0,321
Assam,CHIRANG,2011,Kharif,Orange,1117.0,13626
Assam,CHIRANG,2011,Kharif,Papaya,197.0,32
Assam,CHIRANG,2011,Kharif,Sesamum,450.0,249
Assam,CHIRANG,2011,Kharif,Small millets,122.0,63
Assam,CHIRANG,2011,Kharif,Tapioca,741.0,3594
Assam,CHIRANG,2011,Kharif,Tobacco,74.0,38
Assam,CHIRANG,2011,Rabi,Arecanut,2912.0,2524
Assam,CHIRANG,2011,Rabi,Black pepper,14.0,24
Assam,CHIRANG,2011,Rabi,Dry chillies,515.0,411
Assam,CHIRANG,2011,Rabi,Ginger,302.0,1510
Assam,CHIRANG,2011,Rabi,Gram,81.0,42
Assam,CHIRANG,2011,Rabi,Linseed,269.0,126
Assam,CHIRANG,2011,Rabi,Masoor,1170.0,621
Assam,CHIRANG,2011,Rabi,Moong(Green Gram),129.0,62
Assam,CHIRANG,2011,Rabi,Peas & beans (Pulses),249.0,192
Assam,CHIRANG,2011,Rabi,Pineapple,560.0,10505
Assam,CHIRANG,2011,Rabi,Rapeseed &Mustard,9196.0,4794
Assam,CHIRANG,2011,Rabi,Sweet potato,126.0,429
Assam,CHIRANG,2011,Rabi,Urad,770.0,368
Assam,CHIRANG,2011,Rabi,Wheat,966.0,990
Assam,CHIRANG,2011,Summer,Paddy,442.0,1106
Assam,CHIRANG,2011,Summer,Rice,442.0,1106
Assam,CHIRANG,2011,Whole Year,Banana,512.0,6912
Assam,CHIRANG,2011,Whole Year,Coconut,451.0,3748
Assam,CHIRANG,2011,Whole Year,Onion,181.0,547
Assam,CHIRANG,2011,Whole Year,Potato,2384.0,18118
Assam,CHIRANG,2011,Whole Year,Sugarcane,96.0,3557
Assam,CHIRANG,2011,Whole Year,Turmeric,395.0,259
Assam,CHIRANG,2011,Winter,Paddy,35480.0,42430
Assam,CHIRANG,2011,Winter,Rice,35480.0,42430
Assam,CHIRANG,2012,Autumn,Paddy,17722.0,22966
Assam,CHIRANG,2012,Autumn,Rice,17722.0,22966
Assam,CHIRANG,2012,Kharif,Arhar/Tur,368.0,342
Assam,CHIRANG,2012,Kharif,Castor seed,6.0,3
Assam,CHIRANG,2012,Kharif,Cotton(lint),34.0,15
Assam,CHIRANG,2012,Kharif,Jute,2165.0,18561
Assam,CHIRANG,2012,Kharif,Maize,516.0,410
Assam,CHIRANG,2012,Kharif,Mesta,253.0,1773
Assam,CHIRANG,2012,Kharif,Niger seed,195.0,103
Assam,CHIRANG,2012,Kharif,Orange,1188.0,14630
Assam,CHIRANG,2012,Kharif,Papaya,251.0,4096
Assam,CHIRANG,2012,Kharif,Sesamum,331.0,213
Assam,CHIRANG,2012,Kharif,Small millets,54.0,25
Assam,CHIRANG,2012,Kharif,Tapioca,705.0,3560
Assam,CHIRANG,2012,Kharif,Tobacco,77.0,39
Assam,CHIRANG,2012,Rabi,Arecanut,2267.0,2232
Assam,CHIRANG,2012,Rabi,Black pepper,17.0,29
Assam,CHIRANG,2012,Rabi,Dry chillies,412.0,356
Assam,CHIRANG,2012,Rabi,Ginger,371.0,1864
Assam,CHIRANG,2012,Rabi,Gram,133.0,69
Assam,CHIRANG,2012,Rabi,Linseed,203.0,102
Assam,CHIRANG,2012,Rabi,Masoor,1880.0,1114
Assam,CHIRANG,2012,Rabi,Moong(Green Gram),124.0,66
Assam,CHIRANG,2012,Rabi,Peas & beans (Pulses),241.0,194
Assam,CHIRANG,2012,Rabi,Pineapple,645.0,12171
Assam,CHIRANG,2012,Rabi,Rapeseed &Mustard,9245.0,3211
Assam,CHIRANG,2012,Rabi,Sweet potato,127.0,449
Assam,CHIRANG,2012,Rabi,Urad,756.0,265
Assam,CHIRANG,2012,Rabi,Wheat,614.0,616
Assam,CHIRANG,2012,Summer,Rice,3262.0,9672
Assam,CHIRANG,2012,Whole Year,Banana,647.0,10652
Assam,CHIRANG,2012,Whole Year,Coconut,478.0,2949
Assam,CHIRANG,2012,Whole Year,Onion,200.0,629
Assam,CHIRANG,2012,Whole Year,Potato,2854.0,21810
Assam,CHIRANG,2012,Whole Year,Sugarcane,193.0,6873
Assam,CHIRANG,2012,Whole Year,Turmeric,470.0,317
Assam,CHIRANG,2012,Winter,Paddy,36176.0,50867
Assam,CHIRANG,2012,Winter,Rice,36176.0,50867
Assam,CHIRANG,2013,Autumn,Paddy,8879.0,11707
Assam,CHIRANG,2013,Autumn,Rice,8879.0,11707
Assam,CHIRANG,2013,Kharif,Arhar/Tur,262.0,216
Assam,CHIRANG,2013,Kharif,Castor seed,4.0,2
Assam,CHIRANG,2013,Kharif,Cotton(lint),27.0,11
Assam,CHIRANG,2013,Kharif,Jute,1239.0,12727
Assam,CHIRANG,2013,Kharif,Maize,397.0,770
Assam,CHIRANG,2013,Kharif,Mesta,246.0,2660
Assam,CHIRANG,2013,Kharif,Niger seed,195.0,128
Assam,CHIRANG,2013,Kharif,Orange,1080.0,13300
Assam,CHIRANG,2013,Kharif,Papaya,257.0,4194
Assam,CHIRANG,2013,Kharif,Sesamum,383.0,218
Assam,CHIRANG,2013,Kharif,Small millets,63.0,50
Assam,CHIRANG,2013,Kharif,Tapioca,187.0,944
Assam,CHIRANG,2013,Kharif,Tobacco,79.0,40
Assam,CHIRANG,2013,Rabi,Arecanut,2291.0,1555
Assam,CHIRANG,2013,Rabi,Black pepper,16.0,28
Assam,CHIRANG,2013,Rabi,Dry chillies,424.0,367
Assam,CHIRANG,2013,Rabi,Ginger,348.0,1749
Assam,CHIRANG,2013,Rabi,Gram,141.0,75
Assam,CHIRANG,2013,Rabi,Linseed,197.0,131
Assam,CHIRANG,2013,Rabi,Masoor,1914.0,1599
Assam,CHIRANG,2013,Rabi,Moong(Green Gram),119.0,55
Assam,CHIRANG,2013,Rabi,Peas & beans (Pulses),397.0,272
Assam,CHIRANG,2013,Rabi,Pineapple,686.0,12945
Assam,CHIRANG,2013,Rabi,Rapeseed &Mustard,7791.0,3893
Assam,CHIRANG,2013,Rabi,Sweet potato,125.0,442
Assam,CHIRANG,2013,Rabi,Urad,1419.0,696
Assam,CHIRANG,2013,Rabi,Wheat,647.0,633
Assam,CHIRANG,2013,Summer,Paddy,2727.0,6025
Assam,CHIRANG,2013,Summer,Rice,2727.0,6025
Assam,CHIRANG,2013,Whole Year,Banana,763.0,12562
Assam,CHIRANG,2013,Whole Year,Coconut,583.0,4048
Assam,CHIRANG,2013,Whole Year,Onion,182.0,573
Assam,CHIRANG,2013,Whole Year,Potato,2801.0,22907
Assam,CHIRANG,2013,Whole Year,Sugarcane,209.0,7727
Assam,CHIRANG,2013,Whole Year,Turmeric,404.0,273
Assam,CHIRANG,2013,Winter,Paddy,35250.0,58207
Assam,CHIRANG,2013,Winter,Rice,35250.0,58207
Assam,CHIRANG,2014,Autumn,Paddy,6255.0,6553
Assam,CHIRANG,2014,Autumn,Rice,6255.0,6553
Assam,CHIRANG,2014,Kharif,Arhar/Tur,222.0,236
Assam,CHIRANG,2014,Kharif,Cotton(lint),24.0,10
Assam,CHIRANG,2014,Kharif,Jute,1020.0,8966
Assam,CHIRANG,2014,Kharif,Maize,297.0,864
Assam,CHIRANG,2014,Kharif,Mesta,152.0,1105
Assam,CHIRANG,2014,Kharif,Niger seed,211.0,138
Assam,CHIRANG,2014,Kharif,Orange,1100.0,13557
Assam,CHIRANG,2014,Kharif,Papaya,253.0,4129
Assam,CHIRANG,2014,Kharif,Sesamum,394.0,272
Assam,CHIRANG,2014,Kharif,Small millets,70.0,40
Assam,CHIRANG,2014,Kharif,Tapioca,208.0,1050
Assam,CHIRANG,2014,Kharif,Tobacco,99.0,51
Assam,CHIRANG,2014,Rabi,Black pepper,14.0,24
Assam,CHIRANG,2014,Rabi,Dry chillies,454.0,398
Assam,CHIRANG,2014,Rabi,Ginger,488.0,2457
Assam,CHIRANG,2014,Rabi,Gram,118.0,79
Assam,CHIRANG,2014,Rabi,Linseed,189.0,111
Assam,CHIRANG,2014,Rabi,Masoor,1994.0,1558
Assam,CHIRANG,2014,Rabi,Moong(Green Gram),127.0,76
Assam,CHIRANG,2014,Rabi,Peas & beans (Pulses),419.0,458
Assam,CHIRANG,2014,Rabi,Pineapple,712.0,13436
Assam,CHIRANG,2014,Rabi,Rapeseed &Mustard,11555.0,5606
Assam,CHIRANG,2014,Rabi,Sweet potato,239.0,846
Assam,CHIRANG,2014,Rabi,Urad,771.0,326
Assam,CHIRANG,2014,Rabi,Wheat,765.0,832
Assam,CHIRANG,2014,Summer,Paddy,3413.0,8114
Assam,CHIRANG,2014,Summer,Rice,3413.0,8114
Assam,CHIRANG,2014,Whole Year,Banana,872.0,14356
Assam,CHIRANG,2014,Whole Year,Onion,199.0,629
Assam,CHIRANG,2014,Whole Year,Potato,3536.0,32583
Assam,CHIRANG,2014,Whole Year,Sugarcane,147.0,5404
Assam,CHIRANG,2014,Whole Year,Turmeric,552.0,378
Assam,CHIRANG,2014,Winter,Paddy,35857.0,58189
Assam,CHIRANG,2014,Winter,Rice,35857.0,58189
Assam,DARRANG,1997,Autumn,Rice,68782.0,40252
Assam,DARRANG,1997,Kharif,Arhar/Tur,442.0,257
Assam,DARRANG,1997,Kharif,Cotton(lint),40.0,19
Assam,DARRANG,1997,Kharif,Jute,10650.0,93783
Assam,DARRANG,1997,Kharif,Maize,811.0,494
Assam,DARRANG,1997,Kharif,Mesta,737.0,3335
Assam,DARRANG,1997,Kharif,Small millets,250.0,164
Assam,DARRANG,1997,Kharif,Sugarcane,971.0,40521
Assam,DARRANG,1997,Rabi,Gram,339.0,221
Assam,DARRANG,1997,Rabi,Linseed,660.0,293
Assam,DARRANG,1997,Rabi,Other  Rabi pulses,9423.0,4766
Assam,DARRANG,1997,Rabi,Rapeseed &Mustard,24378.0,11522
Assam,DARRANG,1997,Rabi,Wheat,3665.0,4021
Assam,DARRANG,1997,Summer,Rice,7767.0,8937
Assam,DARRANG,1997,Whole Year,Arecanut,4325.0,1710
Assam,DARRANG,1997,Whole Year,Coconut,864.0,8766
Assam,DARRANG,1997,Whole Year,Dry chillies,1179.0,862
Assam,DARRANG,1997,Whole Year,Niger seed,140.0,70
Assam,DARRANG,1997,Whole Year,Onion,594.0,1485
Assam,DARRANG,1997,Whole Year,Potato,5196.0,29065
Assam,DARRANG,1997,Whole Year,Sesamum,928.0,572
Assam,DARRANG,1997,Whole Year,Sweet potato,424.0,1060
Assam,DARRANG,1997,Whole Year,Tapioca,235.0,933
Assam,DARRANG,1997,Whole Year,Turmeric,871.0,530
Assam,DARRANG,1997,Winter,Rice,93133.0,70404
Assam,DARRANG,1998,Autumn,Rice,68800.0,59143
Assam,DARRANG,1998,Kharif,Arhar/Tur,440.0,256
Assam,DARRANG,1998,Kharif,Castor seed,82.0,33
Assam,DARRANG,1998,Kharif,Cotton(lint),40.0,19
Assam,DARRANG,1998,Kharif,Jute,8600.0,80308
Assam,DARRANG,1998,Kharif,Maize,805.0,492
Assam,DARRANG,1998,Kharif,Mesta,697.0,3141
Assam,DARRANG,1998,Kharif,Niger seed,230.0,115
Assam,DARRANG,1998,Kharif,Sesamum,1045.0,645
Assam,DARRANG,1998,Kharif,Small millets,264.0,173
Assam,DARRANG,1998,Rabi,Gram,355.0,232
Assam,DARRANG,1998,Rabi,Linseed,670.0,291
Assam,DARRANG,1998,Rabi,Other  Rabi pulses,8663.0,4557
Assam,DARRANG,1998,Rabi,Rapeseed &Mustard,26486.0,9703
Assam,DARRANG,1998,Rabi,Wheat,3833.0,3947
Assam,DARRANG,1998,Summer,Rice,7795.0,10605
Assam,DARRANG,1998,Whole Year,Arecanut,4580.0,2050
Assam,DARRANG,1998,Whole Year,Banana,1810.0,23479
Assam,DARRANG,1998,Whole Year,Coconut,865.0,4899000
Assam,DARRANG,1998,Whole Year,Dry chillies,1347.0,968
Assam,DARRANG,1998,Whole Year,Onion,535.0,1338
Assam,DARRANG,1998,Whole Year,Potato,5594.0,30261
Assam,DARRANG,1998,Whole Year,Sugarcane,1118.0,44635
Assam,DARRANG,1998,Whole Year,Sweet potato,495.0,1238
Assam,DARRANG,1998,Whole Year,Tapioca,410.0,1678
Assam,DARRANG,1998,Whole Year,Tobacco,38.0,23
Assam,DARRANG,1998,Whole Year,Turmeric,925.0,562
Assam,DARRANG,1998,Winter,Rice,82291.0,104485
Assam,DARRANG,1999,Autumn,Rice,68700.0,61025
Assam,DARRANG,1999,Kharif,Arhar/Tur,515.0,301
Assam,DARRANG,1999,Kharif,Castor seed,77.0,30
Assam,DARRANG,1999,Kharif,Cotton(lint),37.0,17
Assam,DARRANG,1999,Kharif,Jute,8235.0,80944
Assam,DARRANG,1999,Kharif,Maize,821.0,501
Assam,DARRANG,1999,Kharif,Mesta,621.0,2792
Assam,DARRANG,1999,Kharif,Niger seed,245.0,123
Assam,DARRANG,1999,Kharif,Sesamum,1055.0,652
Assam,DARRANG,1999,Kharif,Small millets,250.0,166
Assam,DARRANG,1999,Rabi,Gram,255.0,166
Assam,DARRANG,1999,Rabi,Linseed,645.0,277
Assam,DARRANG,1999,Rabi,Other  Rabi pulses,10137.0,6233
Assam,DARRANG,1999,Rabi,Rapeseed &Mustard,30188.0,10619
Assam,DARRANG,1999,Rabi,Wheat,4350.0,5210
Assam,DARRANG,1999,Summer,Rice,13501.0,27841
Assam,DARRANG,1999,Whole Year,Arecanut,4733.0,3148
Assam,DARRANG,1999,Whole Year,Banana,1890.0,24511
Assam,DARRANG,1999,Whole Year,Coconut,955.0,6293000
Assam,DARRANG,1999,Whole Year,Dry chillies,1364.0,979
Assam,DARRANG,1999,Whole Year,Onion,550.0,1375
Assam,DARRANG,1999,Whole Year,Potato,7196.0,55405
Assam,DARRANG,1999,Whole Year,Sugarcane,1080.0,39488
Assam,DARRANG,1999,Whole Year,Sweet potato,500.0,1251
Assam,DARRANG,1999,Whole Year,Tapioca,412.0,1685
Assam,DARRANG,1999,Whole Year,Tobacco,46.0,28
Assam,DARRANG,1999,Whole Year,Turmeric,920.0,558
Assam,DARRANG,1999,Winter,Rice,104375.0,121213
Assam,DARRANG,2000,Autumn,Rice,80258.0,71065
Assam,DARRANG,2000,Kharif,Arhar/Tur,486.0,284
Assam,DARRANG,2000,Kharif,Castor seed,73.0,29
Assam,DARRANG,2000,Kharif,Cotton(lint),31.0,14
Assam,DARRANG,2000,Kharif,Jute,9960.0,75308
Assam,DARRANG,2000,Kharif,Maize,801.0,489
Assam,DARRANG,2000,Kharif,Mesta,1121.0,4870
Assam,DARRANG,2000,Kharif,Niger seed,350.0,175
Assam,DARRANG,2000,Kharif,Sesamum,1080.0,667
Assam,DARRANG,2000,Kharif,Small millets,240.0,157
Assam,DARRANG,2000,Rabi,Gram,179.0,116
Assam,DARRANG,2000,Rabi,Linseed,625.0,288
Assam,DARRANG,2000,Rabi,Other  Rabi pulses,10870.0,6285
Assam,DARRANG,2000,Rabi,Rapeseed &Mustard,25642.0,11175
Assam,DARRANG,2000,Rabi,Wheat,3897.0,5110
Assam,DARRANG,2000,Summer,Rice,16100.0,23684
Assam,DARRANG,2000,Whole Year,Arecanut,4749.0,2976
Assam,DARRANG,2000,Whole Year,Banana,1950.0,25290
Assam,DARRANG,2000,Whole Year,Coconut,981.0,5192000
Assam,DARRANG,2000,Whole Year,Dry chillies,1420.0,1016
